layer,proposal_key,caf_no,sw_no,state,district,category,status,status_field,date,date_field,dos,granted_date,project_area,sensitivity_type,sensitivity_name,relation
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Wildlife Corridor,National Chambal,partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Corridor,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Corridor,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Corridor,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Wildlife Corridor,Placemark,partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Wildlife Corridor,Kela Devi,partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Wildlife Sanctuary,Kela Devi,partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Tiger Reserve,(unnamed),partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,ESZ (gazette notified),National-chambal Madhya Pradesh,partial
ec_proposals,IA/MP/INFRA1/465000/2024,CAF/159203/2024,SW/173948/2024,MADHYA PRADESH,MORENA,Road,EC Granted,proposal_status,2024-03-05T00:28:55.08,dos,2024-03-05T00:28:55.08,2024-09-05T16:23:16.976,,Wildlife Sanctuary,National Chambal Wildlife Santuary,partial
ec_proposals,IA/MH/INFRA2/465988/2024,CAF/160232/2024,SW/174955/2024,MAHARASHTRA,MUMBAI SUBURBAN,Townships/ Area Development Projects / Rehabilitation Centres,Standard ToR Granted,proposal_status,2024-03-14T20:13:22.853,dos,2024-03-14T20:13:22.853,2024-04-05T12:04:57.524,,ESZ (gazette notified),Sanjay Gandhi National Park,partial
ec_proposals,SIA/UK/MIN/493148/2024,CAF/188064/2024,SW/203271/2024,UTTARAKHAND,DEHRADUN,Mining of minerals,EC Granted,proposal_status,2024-08-19T13:42:58.978,dos,2024-08-19T13:42:58.978,2024-11-16T14:16:24.957,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/MH/INFRA2/474148/2024,CAF/168258/2024,SW/182793/2024,MAHARASHTRA,MUMBAI,Townships/ Area Development Projects / Rehabilitation Centres,Standard ToR Granted,proposal_status,0,dos,0,2024-08-31T14:25:07.031,,Wildlife Sanctuary,Thane Creek Flemingo Sanctuary,partial
ec_proposals,SIA/MH/INFRA2/474148/2024,CAF/168258/2024,SW/182793/2024,MAHARASHTRA,MUMBAI,Townships/ Area Development Projects / Rehabilitation Centres,Standard ToR Granted,proposal_status,0,dos,0,2024-08-31T14:25:07.031,,ESZ (gazette notified),Thane Creek Flamingo Wildlife Sanctuary,partial
ec_proposals,SIA/MH/INFRA2/474148/2024,CAF/168258/2024,SW/182793/2024,MAHARASHTRA,MUMBAI,Townships/ Area Development Projects / Rehabilitation Centres,Standard ToR Granted,proposal_status,0,dos,0,2024-08-31T14:25:07.031,,ESZ (gazette notified),Sanjay Gandhi National Park,partial
ec_proposals,IA/MH/IND3/463601/2024,CAF/157854/2024,SW/172671/2024,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-04-06T12:16:34.79,dos,2024-04-06T12:16:34.79,2024-05-04T11:45:44.464,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,SIA/OR/INFRA2/472558/2024,CAF/166735/2024,SW/181240/2024,ODISHA,KHORDHA,Building / Construction ,EC Granted,proposal_status,2024-05-11T18:41:30.967,dos,2024-05-11T18:41:30.967,2025-02-11T17:11:50.392,,ESZ (gazette notified),Chandaka Dampara WLS,within
ec_proposals,SIA/UK/INFRA1/534768/2025,CAF/229634/2025,SW/233035/2025,UTTARAKHAND,DEHRADUN,"Industrial estates/ parks/ complexes/ areas, export processing Zones (EPZs), Special Economic Zones ",EC Granted,proposal_status,2025-04-21T18:51:53.041,dos,2025-04-21T18:51:53.041,2025-05-23T14:07:42.582,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/OR/MIN/504177/2024,CAF/199643/2024,SW/215184/2024,ODISHA,CUTTACK,Mining of minerals,EC Granted,proposal_status,2024-11-05T18:21:00.809,dos,2024-11-05T18:21:00.809,2025-01-31T17:22:48.8,,ESZ (gazette notified),Chandaka Dampara WLS,within
ec_proposals,IA/RJ/IND1/434445/2023,CAF/120884/2023,SW/123480/2023,RAJASTHAN,ALWAR,Metallurgical Industries (ferrous and non ferrous),EC Granted,proposal_status,2023-07-04T17:47:26.427,dos,2023-07-04T17:47:26.427,2023-09-04T15:23:18.623,,CPCB Critically Polluted Area,BHIWAD1-1,within
ec_proposals,SIA/KA/MIN/485206/2024,CAF/179832/2024,SW/194760/2024,KARNATAKA,CHAMARAJANAGARA,Mining of minerals,EC Granted,proposal_status,2024-07-06T12:51:17.193,dos,2024-07-06T12:51:17.193,2024-09-03T14:09:45.651,,Tiger Corridor,(unnamed),within
ec_proposals,IA/GJ/IND3/464852/2024,CAF/159063/2024,SW/173830/2024,GUJARAT,AHMADABAD,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-03-05T16:26:11.352,dos,2024-03-05T16:26:11.352,2024-05-11T18:02:29.107,,CPCB Critically Polluted Area,Vatva,within
ec_proposals,SIA/UK/MIN/528652/2025,CAF/224159/2025,SW/239334/2025,UTTARAKHAND,DEHRADUN,Mining of minerals,ToR Granted,proposal_status,2025-03-10T14:32:21.365,dos,2025-03-10T14:32:21.365,2025-04-26T12:57:40.144,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/GJ/MIN/516242/2024,CAF/212389/2024,SW/227315/2024,GUJARAT,KACHCHH,Mining of minerals,EC Granted,proposal_status,2024-12-26T16:40:08.861,dos,2024-12-26T16:40:08.861,2025-05-15T19:43:38.816,,ESZ (gazette notified),Kachchh Desert Wildlife Sanctuary,mostly_inside
ec_proposals,IA/GJ/IND3/476226/2024,CAF/170339/2024,SW/184913/2024,GUJARAT,BHARUCH,Chemical fertilizers ,ToR Granted,proposal_status,2024-05-27T14:50:17.814,dos,2024-05-27T14:50:17.814,2024-08-07T13:32:12.812,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",mostly_inside
ec_proposals,IA/CG/RIV/432001/2023,CAF/128758/2023,SW/131828/2023,CHHATTISGARH,SURAJPUR,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-06-05T14:07:58.562,dos,2023-06-05T14:07:58.562,2023-08-07T15:00:09.248,,Tiger Reserve,(unnamed),within
ec_proposals,IA/CG/RIV/432001/2023,CAF/128758/2023,SW/131828/2023,CHHATTISGARH,SURAJPUR,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-06-05T14:07:58.562,dos,2023-06-05T14:07:58.562,2023-08-07T15:00:09.248,,Wildlife Corridor,Tamorpingla,within
ec_proposals,IA/CG/RIV/432001/2023,CAF/128758/2023,SW/131828/2023,CHHATTISGARH,SURAJPUR,River Valley/Irrigation projects,ToR Granted,proposal_status,2023-06-05T14:07:58.562,dos,2023-06-05T14:07:58.562,2023-08-07T15:00:09.248,,Wildlife Sanctuary,Tamorpingla,within
ec_proposals,IA/GJ/IND2/445308/2023,CAF/140860/2023,SW/144563/2023,GUJARAT,AHMADABAD,"Off-shore and onshore oil and gas exploration,  development and production",ToR Granted,proposal_status,2023-12-11T15:48:25.712,dos,2023-12-11T15:48:25.712,2024-03-11T16:54:49.598,,ESZ (gazette notified),Thol Bird Sasnctuary,partial
ec_proposals,IA/OR/IND1/483223/2024,CAF/177651/2024,SW/192449/2024,ODISHA,SAMBALPUR,Metallurgical Industries (ferrous and non ferrous),ToR Granted,proposal_status,2024-06-25T23:19:03.738,dos,2024-06-25T23:19:03.738,2024-12-05T18:14:18.152,,CPCB Severely Polluted Area,Ib_Valley,mostly_inside
ec_proposals,IA/GJ/IND3/489974/2024,CAF/184461/2024,SW/199578/2024,GUJARAT,VALSAD,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-07-30T16:33:30.433,dos,2024-07-30T16:33:30.433,2024-08-13T12:47:53.543,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,IA/MH/IND3/464667/2024,CAF/158773/2024,SW/173554/2024,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2024-03-16T14:58:04.92,dos,2024-03-16T14:58:04.92,2024-04-10T11:03:08.171,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,SIA/UK/IND3/454095/2023,CAF/149025/2023,SW/153214/2023,UTTARAKHAND,DEHRADUN,Synthetic organic chemicals industry ,EC Granted,proposal_status,2023-12-02T16:10:54.947,dos,2023-12-02T16:10:54.947,2024-02-20T15:41:32.74,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/UK/MIN/504689/2024,CAF/200281/2024,SW/215893/2024,UTTARAKHAND,TEHRI GARHWAL,Mining of minerals,EC Granted,proposal_status,2024-11-09T15:29:25.589,dos,2024-11-09T15:29:25.589,2025-06-19T11:57:59.481,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/OR/MIN/527921/2025,CAF/223409/2025,SW/238548/2025,ODISHA,MAYURBHANJ,Mining of minerals,EC Granted,proposal_status,2025-04-07T15:21:32.179,dos,2025-04-07T15:21:32.179,2025-04-18T17:16:58.704,,ESZ (gazette notified),Kuldiha WLS,partial
ec_proposals,SIA/OR/MIN/527921/2025,CAF/223409/2025,SW/238548/2025,ODISHA,MAYURBHANJ,Mining of minerals,EC Granted,proposal_status,2025-04-07T15:21:32.179,dos,2025-04-07T15:21:32.179,2025-04-18T17:16:58.704,,Tiger Reserve,(unnamed),partial
ec_proposals,SIA/OR/MIN/527921/2025,CAF/223409/2025,SW/238548/2025,ODISHA,MAYURBHANJ,Mining of minerals,EC Granted,proposal_status,2025-04-07T15:21:32.179,dos,2025-04-07T15:21:32.179,2025-04-18T17:16:58.704,,Tiger Corridor,(unnamed),partial
ec_proposals,IA/OR/IND1/452651/2023,CAF/147752/2023,SW/151835/2023,ODISHA,JHARSUGUDA,Metallurgical Industries (ferrous and non ferrous),Granted,proposal_status,2023-11-18T18:08:25.998,dos,2023-11-18T18:08:25.998,2024-01-04T12:56:48.161,,CPCB Severely Polluted Area,Ib_Valley,within
ec_proposals,IA/GJ/IND3/482602/2024,CAF/176848/2024,SW/191520/2024,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,0,dos,0,2025-03-01T09:34:43.74,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/WB/INFRA2/498551/2024,CAF/193361/2024,SW/129343/2023,WEST BENGAL,HOWRAH,Building / Construction ,EC Granted,proposal_status,2024-10-17T12:14:40.045,dos,2024-10-17T12:14:40.045,2025-02-27T13:34:17.777,,CPCB Severely Polluted Area,Jalan Industrial Complex area (Severely polluted area),within
ec_proposals,SIA/KA/MIN/489418/2024,CAF/184006/2024,SW/199119/2024,KARNATAKA,CHAMARAJANAGARA,Mining of minerals,EC Granted,proposal_status,2024-07-24T15:19:27.475,dos,2024-07-24T15:19:27.475,2024-11-13T10:38:52.808,,Tiger Corridor,(unnamed),within
ec_proposals,SIA/UP/IND2/490023/2024,CAF/138822/2023,SW/142423/2023,UTTAR PRADESH,AMROHA,Sugar Industry,EC Granted,proposal_status,2024-08-29T18:35:44.152,dos,2024-08-29T18:35:44.152,2024-11-13T10:04:58.414,,CPCB Critically Polluted Area,"Triveni Engineering & Industries ltd,Kisan Sahkari Chini Mills Ltd Chandanpur, Hasanpur, Distt. Amroha,C.L Gupta Export, Ltd. Chaudharpur, Amorha,Choupla Chook, Gajraula, Amroha,Jubilant Life Sciences Limited (Distillery Unit) Bhartiagram, Gajraula Distr",mostly_inside
ec_proposals,SIA/UK/INFRA2/472104/2024,CAF/166247/2024,SW/180774/2024,UTTARAKHAND,DEHRADUN,Building / Construction ,EC Granted,proposal_status,2024-05-08T09:44:55.699,dos,2024-05-08T09:44:55.699,2024-07-30T11:38:51.247,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/AS/MIN/525438/2025,CAF/221035/2025,SW/236254/2025,ASSAM,KAMRUP METRO,Mining of minerals,EC Granted,proposal_status,2025-02-24T10:59:08.592,dos,2025-02-24T10:59:08.592,2025-06-03T15:49:50.708,,ESZ (gazette notified),Amchang WLS,within
ec_proposals,IA/TN/IND2/466818/2024,CAF/161039/2024,SW/175597/2024,TAMIL NADU,SALEM,Petroleum products and petrochemical based processing such as production of carbon black and electrode grade graphite (processes other than cracking ,ToR Granted,proposal_status,2024-04-30T16:42:49.097,dos,2024-04-30T16:42:49.097,2024-08-02T18:12:01.647,,CPCB Critically Polluted Area,Mettur,within
ec_proposals,SIA/UK/IND3/497270/2024,CAF/192305/2024,SW/207608/2024,UTTARAKHAND,DEHRADUN,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-09-19T16:38:41.39,dos,2024-09-19T16:38:41.39,2024-11-26T12:40:37.692,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,IA/GJ/IND3/485233/2024,CAF/179848/2024,SW/194782/2024,GUJARAT,VALSAD,Pesticides industry and pesticide specific intermediates (excluding formulations),Standard ToR Granted,proposal_status,2024-07-03T15:55:54.187,dos,2024-07-03T15:55:54.187,2024-07-18T08:15:22.163,,CPCB Critically Polluted Area,Vapi,within
ec_proposals,SIA/MH/MIN/465012/2024,CAF/159212/2024,SW/170415/2024,MAHARASHTRA,CHANDRAPUR,Mining of minerals,EC Granted,proposal_status,0,dos,0,2024-11-11T16:20:31.48,,ESZ (gazette notified),Tadoba Andheri Tiger Reserve Chandrapur,mostly_inside
ec_proposals,SIA/UK/IND3/489229/2024,CAF/183729/2024,SW/198847/2024,UTTARAKHAND,DEHRADUN,Synthetic organic chemicals industry ,EC Granted,proposal_status,2024-07-25T13:22:44.958,dos,2024-07-25T13:22:44.958,2024-09-20T13:52:19.409,,Eco-Sensitive Area,Doon Valley,within
ec_proposals,SIA/KA/INFRA2/480246/2024,CAF/174483/2024,SW/189178/2024,KARNATAKA,BENGALURU URBAN,Building / Construction ,EC Granted,proposal_status,2024-06-10T18:16:18.476,dos,2024-06-10T18:16:18.476,2024-08-29T07:02:57.66,,CPCB Critically Polluted Area,Peenya,within
ec_proposals,SIA/UK/MIN/536722/2025,CAF/187549/2024,SW/202747/2024,UTTARAKHAND,NAINITAL,Mining of minerals,EC Granted,proposal_status,2025-05-09T18:46:09.247,dos,2025-05-09T18:46:09.247,2025-06-19T12:50:49.191,,Tiger Corridor,(unnamed),within
ec_proposals,SIA/UK/MIN/536722/2025,CAF/187549/2024,SW/202747/2024,UTTARAKHAND,NAINITAL,Mining of minerals,EC Granted,proposal_status,2025-05-09T18:46:09.247,dos,2025-05-09T18:46:09.247,2025-06-19T12:50:49.191,,Tiger Reserve,(unnamed),within
ec_proposals,SIA/UK/MIN/536722/2025,CAF/187549/2024,SW/202747/2024,UTTARAKHAND,NAINITAL,Mining of minerals,EC Granted,proposal_status,2025-05-09T18:46:09.247,dos,2025-05-09T18:46:09.247,2025-06-19T12:50:49.191,,Wildlife Corridor,Placemark,within
ec_proposals,SIA/RJ/MIN/473312/2024,CAF/167464/2024,SW/181960/2024,RAJASTHAN,ALWAR,Mining of minerals,EC Granted,proposal_status,2024-05-17T13:51:48.713,dos,2024-05-17T13:51:48.713,2025-07-02T12:36:00.479,,National Park,Sariska,within
ec_proposals,SIA/RJ/MIN/473312/2024,CAF/167464/2024,SW/181960/2024,RAJASTHAN,ALWAR,Mining of minerals,EC Granted,proposal_status,2024-05-17T13:51:48.713,dos,2024-05-17T13:51:48.713,2025-07-02T12:36:00.479,,Wildlife Corridor,Sariska,within
ec_proposals,IA/MH/INFRA2/460354/2024,CAF/155491/2024,SW/170352/2024,MAHARASHTRA,THANE,Building / Construction ,EC Granted,proposal_status,2024-02-16T13:38:01.518,dos,2024-02-16T13:38:01.518,2024-11-04T16:00:44.748,,ESZ (gazette notified),Sanjay Gandhi National Park,partial
ec_proposals,SIA/GJ/MIN/509100/2024,CAF/198765/2024,SW/214287/2024,GUJARAT,KACHCHH,Mining of minerals,ToR Granted,proposal_status,2024-11-30T15:10:44.886,dos,2024-11-30T15:10:44.886,2026-02-13T17:30:39.106,,ESZ (gazette notified),Kachchh Desert Wildlife Sanctuary,within
ec_proposals,SIA/MH/INFRA2/561392/2025,CAF/253785/2025,SW/268658/2025,MAHARASHTRA,MUMBAI SUBURBAN,Building / Construction ,Referred to SEIAA,proposal_status,2025-12-31T18:19:52.713,dos,2025-12-31T18:19:52.713,2026-02-13T15:17:25.32,,Wildlife Corridor,Sanjay Gandhi,within
ec_proposals,SIA/MH/INFRA2/561392/2025,CAF/253785/2025,SW/268658/2025,MAHARASHTRA,MUMBAI SUBURBAN,Building / Construction ,Referred to SEIAA,proposal_status,2025-12-31T18:19:52.713,dos,2025-12-31T18:19:52.713,2026-02-13T15:17:25.32,,National Park,Sanjay Gandhi,within
ec_proposals,SIA/MH/MIN/560051/2025,CAF/252522/2025,SW/267372/2025,MAHARASHTRA,AHMEDNAGAR,Mining of minerals,EC Granted,proposal_status,2025-12-02T12:09:50.457,dos,2025-12-02T12:09:50.457,2026-02-13T14:49:48.83,,Wildlife Corridor,Great Indian Bustard,within
ec_proposals,SIA/MH/MIN/560051/2025,CAF/252522/2025,SW/267372/2025,MAHARASHTRA,AHMEDNAGAR,Mining of minerals,EC Granted,proposal_status,2025-12-02T12:09:50.457,dos,2025-12-02T12:09:50.457,2026-02-13T14:49:48.83,,Wildlife Sanctuary,Great Indian Bustard,within
ec_proposals,SIA/MH/MIN/559853/2025,CAF/252344/2025,SW/267196/2025,MAHARASHTRA,SOLAPUR,Mining of minerals,EC Granted,proposal_status,2025-11-27T18:07:05.21,dos,2025-11-27T18:07:05.21,2026-02-13T11:55:02.717,,Wildlife Corridor,Great Indian Bustard,within
ec_proposals,SIA/MH/MIN/559853/2025,CAF/252344/2025,SW/267196/2025,MAHARASHTRA,SOLAPUR,Mining of minerals,EC Granted,proposal_status,2025-11-27T18:07:05.21,dos,2025-11-27T18:07:05.21,2026-02-13T11:55:02.717,,Wildlife Sanctuary,Great Indian Bustard,within
ec_proposals,SIA/MH/INFRA2/558568/2025,CAF/242280/2025,SW/257296/2025,MAHARASHTRA,THANE,Townships/ Area Development Projects / Rehabilitation Centres,EC Granted,proposal_status,2025-11-19T15:09:40.683,dos,2025-11-19T15:09:40.683,2026-02-13T10:32:48.761,,ESZ (gazette notified),Sanjay Gandhi National Park,partial
ec_proposals,SIA/MH/IND2/473600/2024,CAF/167724/2024,SW/182257/2024,MAHARASHTRA,AHMEDNAGAR,Sugar Industry,EC Granted,proposal_status,0,dos,0,2026-02-13T10:24:20.139,,Wildlife Corridor,Great Indian Bustard,within
ec_proposals,SIA/MH/IND2/473600/2024,CAF/167724/2024,SW/182257/2024,MAHARASHTRA,AHMEDNAGAR,Sugar Industry,EC Granted,proposal_status,0,dos,0,2026-02-13T10:24:20.139,,Wildlife Sanctuary,Great Indian Bustard,within
ec_proposals,IA/MH/IND3/568095/2026,CAF/259676/2026,SW/274421/2026,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2026-02-07T17:29:35.874,dos,2026-02-07T17:29:35.874,2026-02-14T11:58:51.812,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/RJ/INFRA1/564073/2026,CAF/256172/2026,SW/271045/2026,RAJASTHAN,AJMER,Road,ToR Granted,proposal_status,2026-01-05T16:46:12.681,dos,2026-01-05T16:46:12.681,2026-02-16T09:29:34.272,,Wildlife Corridor,Kumbhalgarh,partial
ec_proposals,SIA/GJ/IND3/553822/2025,CAF/190220/2024,SW/205527/2024,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2025-10-04T11:17:39.812,dos,2025-10-04T11:17:39.812,2026-02-17T16:54:34.851,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/GJ/IND3/560737/2025,CAF/253144/2025,SW/267998/2025,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2025-12-05T17:59:48.179,dos,2025-12-05T17:59:48.179,2026-02-18T19:01:47.751,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/GJ/IND3/566959/2026,CAF/258466/2026,SW/273241/2026,GUJARAT,SURAT,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2026-01-30T13:15:42.333,dos,2026-01-30T13:15:42.333,2026-02-19T16:55:30.802,,CPCB Critically Polluted Area,"Pandesara,Sachin",mostly_inside
ec_proposals,IA/MH/IND3/560152/2026,CAF/241007/2025,SW/256021/2025,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,EC Granted,proposal_status,0,dos,0,2026-02-19T15:18:09.817,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/GJ/IND3/558744/2025,CAF/241202/2025,SW/256227/2025,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,EC Granted,proposal_status,2025-12-03T17:04:52.106,dos,2025-12-03T17:04:52.106,2026-02-19T15:13:45.011,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,IA/MH/IND3/559352/2026,CAF/246726/2025,SW/261611/2025,MAHARASHTRA,PALGHAR,Synthetic organic chemicals industry ,EC Granted,proposal_status,0,dos,0,2026-02-19T14:50:05.246,,CPCB Critically Polluted Area,Tarapur MIDC,within
ec_proposals,IA/GJ/IND3/569422/2026,CAF/261059/2026,SW/275790/2026,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2026-02-18T12:54:17.907,dos,2026-02-18T12:54:17.907,2026-02-19T09:25:25.885,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
ec_proposals,SIA/AS/MIN/564150/2026,CAF/256276/2026,SW/271144/2026,ASSAM,JORHAT,Mining of minerals,EC Granted,proposal_status,2026-01-03T16:10:27.417,dos,2026-01-03T16:10:27.417,2026-02-21T13:32:39.381,,ESZ (gazette notified),Hollongapar WLS Assam,within
ec_proposals,IA/GJ/IND3/569464/2026,CAF/261108/2026,SW/275844/2026,GUJARAT,BHARUCH,Synthetic organic chemicals industry ,Standard ToR Granted,proposal_status,2026-02-18T17:49:50.538,dos,2026-02-18T17:49:50.538,2026-02-21T12:33:40.885,,CPCB Critically Polluted Area,"Panoli,Ankaleshwar",within
